t_s,port,port_name,status,d1,d2
2491.746425,32:0,ROLI Piano ROLI Piano MIDI 1,215,18,0
2491.750396,32:0,ROLI Piano ROLI Piano MIDI 1,214,7,0
2491.760486,32:0,ROLI Piano ROLI Piano MIDI 1,215,19,0
2491.764543,32:0,ROLI Piano ROLI Piano MIDI 1,214,8,0
2491.774474,32:0,ROLI Piano ROLI Piano MIDI 1,215,20,0
2491.788477,32:0,ROLI Piano ROLI Piano MIDI 1,215,19,0
2491.802406,32:0,ROLI Piano ROLI Piano MIDI 1,215,21,0
2491.820451,32:0,ROLI Piano ROLI Piano MIDI 1,214,7,0
2491.830471,32:0,ROLI Piano ROLI Piano MIDI 1,215,20,0
2491.844399,32:0,ROLI Piano ROLI Piano MIDI 1,215,19,0
2491.848519,32:0,ROLI Piano ROLI Piano MIDI 1,214,5,0
2491.858451,32:0,ROLI Piano ROLI Piano MIDI 1,215,16,0
2491.862510,32:0,ROLI Piano ROLI Piano MIDI 1,214,4,0
2491.872498,32:0,ROLI Piano ROLI Piano MIDI 1,215,12,0
2491.876535,32:0,ROLI Piano ROLI Piano MIDI 1,214,3,0
2491.886553,32:0,ROLI Piano ROLI Piano MIDI 1,215,7,0
2491.890561,32:0,ROLI Piano ROLI Piano MIDI 1,214,1,0
2491.900383,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2491.904496,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2491.960474,32:0,ROLI Piano ROLI Piano MIDI 1,214,2,0
2491.973495,32:0,ROLI Piano ROLI Piano MIDI 1,152,76,62
2491.974428,32:0,ROLI Piano ROLI Piano MIDI 1,231,111,63
2491.981515,32:0,ROLI Piano ROLI Piano MIDI 1,231,91,63
2491.988535,32:0,ROLI Piano ROLI Piano MIDI 1,231,74,63
2491.994373,32:0,ROLI Piano ROLI Piano MIDI 1,214,5,0
2491.995390,32:0,ROLI Piano ROLI Piano MIDI 1,231,63,63
2492.002390,32:0,ROLI Piano ROLI Piano MIDI 1,231,55,63
2492.009545,32:0,ROLI Piano ROLI Piano MIDI 1,231,54,63
2492.011652,32:0,ROLI Piano ROLI Piano MIDI 1,214,6,0
2492.016458,32:0,ROLI Piano ROLI Piano MIDI 1,231,34,63
2492.023459,32:0,ROLI Piano ROLI Piano MIDI 1,231,26,63
2492.028529,32:0,ROLI Piano ROLI Piano MIDI 1,214,5,0
2492.037764,32:0,ROLI Piano ROLI Piano MIDI 1,231,32,63
2492.044643,32:0,ROLI Piano ROLI Piano MIDI 1,231,52,63
2492.051569,32:0,ROLI Piano ROLI Piano MIDI 1,231,83,63
2492.055520,32:0,ROLI Piano ROLI Piano MIDI 1,215,11,0
2492.058554,32:0,ROLI Piano ROLI Piano MIDI 1,231,122,63
2492.062539,32:0,ROLI Piano ROLI Piano MIDI 1,214,4,0
2492.065392,32:0,ROLI Piano ROLI Piano MIDI 1,231,0,64
2492.072540,32:0,ROLI Piano ROLI Piano MIDI 1,215,20,0
2492.079604,32:0,ROLI Piano ROLI Piano MIDI 1,214,3,0
2492.080267,32:0,ROLI Piano ROLI Piano MIDI 1,149,53,1
2492.092496,32:0,ROLI Piano ROLI Piano MIDI 1,215,27,0
2492.099548,32:0,ROLI Piano ROLI Piano MIDI 1,214,2,0
2492.112538,32:0,ROLI Piano ROLI Piano MIDI 1,215,32,0
2492.119591,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2492.131504,32:0,ROLI Piano ROLI Piano MIDI 1,216,3,0
2492.132353,32:0,ROLI Piano ROLI Piano MIDI 1,215,40,0
2492.139592,32:0,ROLI Piano ROLI Piano MIDI 1,214,2,0
2492.151563,32:0,ROLI Piano ROLI Piano MIDI 1,216,7,0
2492.152472,32:0,ROLI Piano ROLI Piano MIDI 1,215,52,0
2492.159577,32:0,ROLI Piano ROLI Piano MIDI 1,214,4,0
2492.171513,32:0,ROLI Piano ROLI Piano MIDI 1,216,4,0
2492.172344,32:0,ROLI Piano ROLI Piano MIDI 1,215,59,0
2492.179411,32:0,ROLI Piano ROLI Piano MIDI 1,214,6,0
2492.191538,32:0,ROLI Piano ROLI Piano MIDI 1,216,0,0
2492.192334,32:0,ROLI Piano ROLI Piano MIDI 1,215,60,0
2492.199638,32:0,ROLI Piano ROLI Piano MIDI 1,214,8,0
2492.211505,32:0,ROLI Piano ROLI Piano MIDI 1,216,2,0
2492.212297,32:0,ROLI Piano ROLI Piano MIDI 1,215,62,0
2492.219519,32:0,ROLI Piano ROLI Piano MIDI 1,214,9,0
2492.231508,32:0,ROLI Piano ROLI Piano MIDI 1,216,11,0
2492.232497,32:0,ROLI Piano ROLI Piano MIDI 1,215,65,0
2492.251451,32:0,ROLI Piano ROLI Piano MIDI 1,216,21,0
2492.252312,32:0,ROLI Piano ROLI Piano MIDI 1,215,71,0
2492.271472,32:0,ROLI Piano ROLI Piano MIDI 1,216,23,0
2492.279482,32:0,ROLI Piano ROLI Piano MIDI 1,214,10,0
2492.292587,32:0,ROLI Piano ROLI Piano MIDI 1,215,66,0
2492.299521,32:0,ROLI Piano ROLI Piano MIDI 1,214,9,0
2492.311402,32:0,ROLI Piano ROLI Piano MIDI 1,216,21,0
2492.312301,32:0,ROLI Piano ROLI Piano MIDI 1,215,55,0
2492.319497,32:0,ROLI Piano ROLI Piano MIDI 1,214,10,0
2492.331510,32:0,ROLI Piano ROLI Piano MIDI 1,216,18,0
2492.332266,32:0,ROLI Piano ROLI Piano MIDI 1,215,45,0
2492.339527,32:0,ROLI Piano ROLI Piano MIDI 1,214,11,0
2492.351470,32:0,ROLI Piano ROLI Piano MIDI 1,216,15,0
2492.352404,32:0,ROLI Piano ROLI Piano MIDI 1,215,28,0
2492.371401,32:0,ROLI Piano ROLI Piano MIDI 1,216,12,0
2492.372449,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2492.379445,32:0,ROLI Piano ROLI Piano MIDI 1,214,8,0
2492.391529,32:0,ROLI Piano ROLI Piano MIDI 1,216,0,0
2492.399458,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2492.415418,32:0,ROLI Piano ROLI Piano MIDI 1,231,118,63
2492.423499,32:0,ROLI Piano ROLI Piano MIDI 1,231,102,63
2492.431494,32:0,ROLI Piano ROLI Piano MIDI 1,231,84,63
2492.477639,32:0,ROLI Piano ROLI Piano MIDI 1,136,76,1
2492.478342,32:0,ROLI Piano ROLI Piano MIDI 1,133,53,1
2492.484453,32:0,ROLI Piano ROLI Piano MIDI 1,231,0,64
2492.484459,32:0,ROLI Piano ROLI Piano MIDI 1,135,60,1
2492.528452,32:0,ROLI Piano ROLI Piano MIDI 1,134,52,8
2492.598446,32:0,ROLI Piano ROLI Piano MIDI 1,150,55,37
2492.618443,32:0,ROLI Piano ROLI Piano MIDI 1,148,79,12
2492.710521,32:0,ROLI Piano ROLI Piano MIDI 1,214,4,0
2492.724547,32:0,ROLI Piano ROLI Piano MIDI 1,214,5,0
2492.738485,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2492.779475,32:0,ROLI Piano ROLI Piano MIDI 1,230,126,63
2492.779481,32:0,ROLI Piano ROLI Piano MIDI 1,228,29,64
2492.785521,32:0,ROLI Piano ROLI Piano MIDI 1,230,76,63
2492.785527,32:0,ROLI Piano ROLI Piano MIDI 1,228,54,64
2492.791486,32:0,ROLI Piano ROLI Piano MIDI 1,230,46,63
2492.791492,32:0,ROLI Piano ROLI Piano MIDI 1,228,73,64
2492.797676,32:0,ROLI Piano ROLI Piano MIDI 1,230,35,63
2492.797681,32:0,ROLI Piano ROLI Piano MIDI 1,228,85,64
2492.803546,32:0,ROLI Piano ROLI Piano MIDI 1,230,16,63
2492.803552,32:0,ROLI Piano ROLI Piano MIDI 1,228,98,64
2492.809582,32:0,ROLI Piano ROLI Piano MIDI 1,230,11,63
2492.809587,32:0,ROLI Piano ROLI Piano MIDI 1,228,93,64
2492.814578,32:0,ROLI Piano ROLI Piano MIDI 1,149,53,47
2492.816593,32:0,ROLI Piano ROLI Piano MIDI 1,230,126,62
2492.816598,32:0,ROLI Piano ROLI Piano MIDI 1,228,88,64
2492.823509,32:0,ROLI Piano ROLI Piano MIDI 1,230,112,62
2492.823514,32:0,ROLI Piano ROLI Piano MIDI 1,228,59,64
2492.828546,32:0,ROLI Piano ROLI Piano MIDI 1,151,52,43
2492.831522,32:0,ROLI Piano ROLI Piano MIDI 1,230,103,62
2492.831527,32:0,ROLI Piano ROLI Piano MIDI 1,228,14,64
2492.839620,32:0,ROLI Piano ROLI Piano MIDI 1,230,90,62
2492.839626,32:0,ROLI Piano ROLI Piano MIDI 1,228,0,64
2492.847515,32:0,ROLI Piano ROLI Piano MIDI 1,230,85,62
2492.857430,32:0,ROLI Piano ROLI Piano MIDI 1,212,5,0
2492.876501,32:0,ROLI Piano ROLI Piano MIDI 1,155,83,34
2492.880427,32:0,ROLI Piano ROLI Piano MIDI 1,212,11,0
2492.880432,32:0,ROLI Piano ROLI Piano MIDI 1,228,92,63
2492.889395,32:0,ROLI Piano ROLI Piano MIDI 1,228,52,63
2492.898504,32:0,ROLI Piano ROLI Piano MIDI 1,228,53,63
2492.903519,32:0,ROLI Piano ROLI Piano MIDI 1,212,0,0
2492.907455,32:0,ROLI Piano ROLI Piano MIDI 1,228,60,63
2492.916529,32:0,ROLI Piano ROLI Piano MIDI 1,228,83,63
2492.925503,32:0,ROLI Piano ROLI Piano MIDI 1,228,0,64
2492.935487,32:0,ROLI Piano ROLI Piano MIDI 1,213,4,0
2492.949482,32:0,ROLI Piano ROLI Piano MIDI 1,215,29,0
2492.958569,32:0,ROLI Piano ROLI Piano MIDI 1,213,22,0
2492.972469,32:0,ROLI Piano ROLI Piano MIDI 1,215,43,0
2492.981442,32:0,ROLI Piano ROLI Piano MIDI 1,213,39,0
2492.995410,32:0,ROLI Piano ROLI Piano MIDI 1,215,23,0
2492.997778,32:0,ROLI Piano ROLI Piano MIDI 1,219,5,0
2493.002412,32:0,ROLI Piano ROLI Piano MIDI 1,230,113,62
2493.004417,32:0,ROLI Piano ROLI Piano MIDI 1,213,54,0
2493.011431,32:0,ROLI Piano ROLI Piano MIDI 1,230,22,63
2493.017446,32:0,ROLI Piano ROLI Piano MIDI 1,132,79,1
2493.017452,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2493.017453,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2493.019412,32:0,ROLI Piano ROLI Piano MIDI 1,230,55,63
2493.024481,32:0,ROLI Piano ROLI Piano MIDI 1,213,64,0
2493.027607,32:0,ROLI Piano ROLI Piano MIDI 1,230,95,63
2493.035482,32:0,ROLI Piano ROLI Piano MIDI 1,230,114,63
2493.037756,32:0,ROLI Piano ROLI Piano MIDI 1,219,1,0
2493.043546,32:0,ROLI Piano ROLI Piano MIDI 1,230,0,64
2493.044356,32:0,ROLI Piano ROLI Piano MIDI 1,213,73,0
2493.057317,32:0,ROLI Piano ROLI Piano MIDI 1,215,6,0
2493.057323,32:0,ROLI Piano ROLI Piano MIDI 1,219,3,0
2493.064551,32:0,ROLI Piano ROLI Piano MIDI 1,213,89,0
2493.077835,32:0,ROLI Piano ROLI Piano MIDI 1,215,1,0
2493.077841,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2493.082541,32:0,ROLI Piano ROLI Piano MIDI 1,214,23,0
2493.084522,32:0,ROLI Piano ROLI Piano MIDI 1,213,98,0
2493.097480,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2493.101405,32:0,ROLI Piano ROLI Piano MIDI 1,148,79,1
2493.105556,32:0,ROLI Piano ROLI Piano MIDI 1,214,75,0
2493.107459,32:0,ROLI Piano ROLI Piano MIDI 1,213,100,0
2493.120532,32:0,ROLI Piano ROLI Piano MIDI 1,219,4,0
2493.128511,32:0,ROLI Piano ROLI Piano MIDI 1,214,93,0
2493.130510,32:0,ROLI Piano ROLI Piano MIDI 1,213,90,0
2493.143456,32:0,ROLI Piano ROLI Piano MIDI 1,219,2,0
2493.151363,32:0,ROLI Piano ROLI Piano MIDI 1,214,94,0
2493.153402,32:0,ROLI Piano ROLI Piano MIDI 1,213,74,0
2493.161507,32:0,ROLI Piano ROLI Piano MIDI 1,235,76,64
2493.166543,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2493.170572,32:0,ROLI Piano ROLI Piano MIDI 1,235,109,64
2493.174440,32:0,ROLI Piano ROLI Piano MIDI 1,214,85,0
2493.176545,32:0,ROLI Piano ROLI Piano MIDI 1,213,48,0
2493.179345,32:0,ROLI Piano ROLI Piano MIDI 1,235,17,65
2493.188568,32:0,ROLI Piano ROLI Piano MIDI 1,235,39,65
2493.189536,32:0,ROLI Piano ROLI Piano MIDI 1,219,1,0
2493.197869,32:0,ROLI Piano ROLI Piano MIDI 1,214,66,0
2493.197874,32:0,ROLI Piano ROLI Piano MIDI 1,235,42,65
2493.198300,32:0,ROLI Piano ROLI Piano MIDI 1,230,117,63
2493.199306,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2493.207565,32:0,ROLI Piano ROLI Piano MIDI 1,230,91,63
2493.212564,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2493.215564,32:0,ROLI Piano ROLI Piano MIDI 1,231,84,63
2493.215569,32:0,ROLI Piano ROLI Piano MIDI 1,235,14,65
2493.216522,32:0,ROLI Piano ROLI Piano MIDI 1,230,66,63
2493.220566,32:0,ROLI Piano ROLI Piano MIDI 1,214,17,0
2493.224551,32:0,ROLI Piano ROLI Piano MIDI 1,231,88,63
2493.224556,32:0,ROLI Piano ROLI Piano MIDI 1,235,81,64
2493.225404,32:0,ROLI Piano ROLI Piano MIDI 1,230,27,63
2493.233484,32:0,ROLI Piano ROLI Piano MIDI 1,231,87,63
2493.233490,32:0,ROLI Piano ROLI Piano MIDI 1,235,16,64
2493.234572,32:0,ROLI Piano ROLI Piano MIDI 1,230,2,63
2493.242530,32:0,ROLI Piano ROLI Piano MIDI 1,231,97,63
2493.242536,32:0,ROLI Piano ROLI Piano MIDI 1,235,0,64
2493.243518,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2493.243523,32:0,ROLI Piano ROLI Piano MIDI 1,230,105,62
2493.245367,32:0,ROLI Piano ROLI Piano MIDI 1,156,57,43
2493.252516,32:0,ROLI Piano ROLI Piano MIDI 1,231,98,63
2493.253517,32:0,ROLI Piano ROLI Piano MIDI 1,230,102,62
2493.255349,32:0,ROLI Piano ROLI Piano MIDI 1,132,79,1
2493.258488,32:0,ROLI Piano ROLI Piano MIDI 1,215,16,0
2493.261447,32:0,ROLI Piano ROLI Piano MIDI 1,231,101,63
2493.262312,32:0,ROLI Piano ROLI Piano MIDI 1,230,110,62
2493.270411,32:0,ROLI Piano ROLI Piano MIDI 1,231,0,64
2493.271363,32:0,ROLI Piano ROLI Piano MIDI 1,230,115,62
2493.280535,32:0,ROLI Piano ROLI Piano MIDI 1,230,127,62
2493.281306,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2493.304571,32:0,ROLI Piano ROLI Piano MIDI 1,139,83,1
2493.351457,32:0,ROLI Piano ROLI Piano MIDI 1,230,0,64
2493.351463,32:0,ROLI Piano ROLI Piano MIDI 1,134,55,2
2493.362558,32:0,ROLI Piano ROLI Piano MIDI 1,133,53,9
2493.378471,32:0,ROLI Piano ROLI Piano MIDI 1,135,52,32
2493.406589,32:0,ROLI Piano ROLI Piano MIDI 1,146,77,24
2493.466526,32:0,ROLI Piano ROLI Piano MIDI 1,220,63,0
2493.480483,32:0,ROLI Piano ROLI Piano MIDI 1,220,116,0
2493.494505,32:0,ROLI Piano ROLI Piano MIDI 1,220,127,0
2493.525417,32:0,ROLI Piano ROLI Piano MIDI 1,226,47,64
2493.531441,32:0,ROLI Piano ROLI Piano MIDI 1,226,112,64
2493.537469,32:0,ROLI Piano ROLI Piano MIDI 1,226,35,65
2493.543590,32:0,ROLI Piano ROLI Piano MIDI 1,226,42,65
2493.588490,32:0,ROLI Piano ROLI Piano MIDI 1,210,3,0
2493.602453,32:0,ROLI Piano ROLI Piano MIDI 1,210,60,0
2493.609563,32:0,ROLI Piano ROLI Piano MIDI 1,226,108,64
2493.615600,32:0,ROLI Piano ROLI Piano MIDI 1,226,44,64
2493.616429,32:0,ROLI Piano ROLI Piano MIDI 1,210,114,0
2493.621616,32:0,ROLI Piano ROLI Piano MIDI 1,226,0,64
2493.630543,32:0,ROLI Piano ROLI Piano MIDI 1,210,127,0
2493.645437,32:0,ROLI Piano ROLI Piano MIDI 1,226,122,63
2493.651555,32:0,ROLI Piano ROLI Piano MIDI 1,226,77,63
2493.657463,32:0,ROLI Piano ROLI Piano MIDI 1,226,40,63
2493.663423,32:0,ROLI Piano ROLI Piano MIDI 1,226,9,63
2493.669444,32:0,ROLI Piano ROLI Piano MIDI 1,226,114,62
2493.675576,32:0,ROLI Piano ROLI Piano MIDI 1,226,107,62
2493.681589,32:0,ROLI Piano ROLI Piano MIDI 1,226,106,62
2493.687574,32:0,ROLI Piano ROLI Piano MIDI 1,226,118,62
2493.693645,32:0,ROLI Piano ROLI Piano MIDI 1,226,13,63
2493.699551,32:0,ROLI Piano ROLI Piano MIDI 1,226,40,63
2493.705567,32:0,ROLI Piano ROLI Piano MIDI 1,226,88,63
2493.711570,32:0,ROLI Piano ROLI Piano MIDI 1,226,0,64
2493.747518,32:0,ROLI Piano ROLI Piano MIDI 1,226,47,64
2493.753556,32:0,ROLI Piano ROLI Piano MIDI 1,226,103,64
2493.759439,32:0,ROLI Piano ROLI Piano MIDI 1,226,12,65
2493.765503,32:0,ROLI Piano ROLI Piano MIDI 1,226,20,65
2493.771584,32:0,ROLI Piano ROLI Piano MIDI 1,226,6,65
2493.777663,32:0,ROLI Piano ROLI Piano MIDI 1,226,87,64
2493.783566,32:0,ROLI Piano ROLI Piano MIDI 1,226,24,64
2493.789575,32:0,ROLI Piano ROLI Piano MIDI 1,226,0,64
2493.835472,32:0,ROLI Piano ROLI Piano MIDI 1,236,9,64
2493.837700,32:0,ROLI Piano ROLI Piano MIDI 1,226,100,63
2493.841528,32:0,ROLI Piano ROLI Piano MIDI 1,236,34,64
2493.843531,32:0,ROLI Piano ROLI Piano MIDI 1,226,67,63
2493.847440,32:0,ROLI Piano ROLI Piano MIDI 1,236,55,64
2493.849536,32:0,ROLI Piano ROLI Piano MIDI 1,226,31,63
2493.853625,32:0,ROLI Piano ROLI Piano MIDI 1,236,78,64
2493.855476,32:0,ROLI Piano ROLI Piano MIDI 1,226,6,63
2493.859700,32:0,ROLI Piano ROLI Piano MIDI 1,236,95,64
2493.861396,32:0,ROLI Piano ROLI Piano MIDI 1,226,125,62
2493.865609,32:0,ROLI Piano ROLI Piano MIDI 1,236,105,64
2493.867624,32:0,ROLI Piano ROLI Piano MIDI 1,226,121,62
2493.871592,32:0,ROLI Piano ROLI Piano MIDI 1,236,106,64
2493.873621,32:0,ROLI Piano ROLI Piano MIDI 1,226,4,63
2493.877627,32:0,ROLI Piano ROLI Piano MIDI 1,236,96,64
2493.879588,32:0,ROLI Piano ROLI Piano MIDI 1,226,25,63
2493.883601,32:0,ROLI Piano ROLI Piano MIDI 1,236,84,64
2493.885634,32:0,ROLI Piano ROLI Piano MIDI 1,226,55,63
2493.889375,32:0,ROLI Piano ROLI Piano MIDI 1,236,68,64
2493.891559,32:0,ROLI Piano ROLI Piano MIDI 1,226,90,63
2493.895605,32:0,ROLI Piano ROLI Piano MIDI 1,236,49,64
2493.897580,32:0,ROLI Piano ROLI Piano MIDI 1,226,0,64
2493.900545,32:0,ROLI Piano ROLI Piano MIDI 1,220,120,0
2493.901382,32:0,ROLI Piano ROLI Piano MIDI 1,236,34,64
2493.907504,32:0,ROLI Piano ROLI Piano MIDI 1,236,23,64
2493.910555,32:0,ROLI Piano ROLI Piano MIDI 1,210,91,0
2493.913490,32:0,ROLI Piano ROLI Piano MIDI 1,236,14,64
2493.914317,32:0,ROLI Piano ROLI Piano MIDI 1,220,97,0
2493.919486,32:0,ROLI Piano ROLI Piano MIDI 1,236,3,64
2493.924565,32:0,ROLI Piano ROLI Piano MIDI 1,210,16,0
2493.925318,32:0,ROLI Piano ROLI Piano MIDI 1,236,0,64
2493.928551,32:0,ROLI Piano ROLI Piano MIDI 1,220,89,0
2493.938475,32:0,ROLI Piano ROLI Piano MIDI 1,210,0,0
2493.942571,32:0,ROLI Piano ROLI Piano MIDI 1,220,81,0
2493.956617,32:0,ROLI Piano ROLI Piano MIDI 1,220,75,0
2493.970484,32:0,ROLI Piano ROLI Piano MIDI 1,220,56,0
2493.984542,32:0,ROLI Piano ROLI Piano MIDI 1,220,26,0
2493.996539,32:0,ROLI Piano ROLI Piano MIDI 1,130,77,1
2493.996545,32:0,ROLI Piano ROLI Piano MIDI 1,220,0,0
2494.149597,32:0,ROLI Piano ROLI Piano MIDI 1,147,60,57
2494.153610,32:0,ROLI Piano ROLI Piano MIDI 1,155,83,100
2494.264446,32:0,ROLI Piano ROLI Piano MIDI 1,211,6,0
2494.281504,32:0,ROLI Piano ROLI Piano MIDI 1,211,14,0
2494.285443,32:0,ROLI Piano ROLI Piano MIDI 1,219,1,0
2494.299513,32:0,ROLI Piano ROLI Piano MIDI 1,235,37,64
2494.302508,32:0,ROLI Piano ROLI Piano MIDI 1,219,22,0
2494.303477,32:0,ROLI Piano ROLI Piano MIDI 1,140,57,1
2494.305375,32:0,ROLI Piano ROLI Piano MIDI 1,235,53,64
2494.311541,32:0,ROLI Piano ROLI Piano MIDI 1,235,39,64
2494.312472,32:0,ROLI Piano ROLI Piano MIDI 1,211,16,0
2494.316570,32:0,ROLI Piano ROLI Piano MIDI 1,219,63,0
2494.317793,32:0,ROLI Piano ROLI Piano MIDI 1,235,0,64
2494.326566,32:0,ROLI Piano ROLI Piano MIDI 1,211,25,0
2494.330548,32:0,ROLI Piano ROLI Piano MIDI 1,219,109,0
2494.340481,32:0,ROLI Piano ROLI Piano MIDI 1,211,33,0
2494.344576,32:0,ROLI Piano ROLI Piano MIDI 1,219,127,0
2494.354559,32:0,ROLI Piano ROLI Piano MIDI 1,211,38,0
2494.358552,32:0,ROLI Piano ROLI Piano MIDI 1,219,124,0
2494.368590,32:0,ROLI Piano ROLI Piano MIDI 1,211,42,0
2494.371565,32:0,ROLI Piano ROLI Piano MIDI 1,235,100,63
2494.372431,32:0,ROLI Piano ROLI Piano MIDI 1,219,108,0
2494.377459,32:0,ROLI Piano ROLI Piano MIDI 1,235,21,63
2494.382473,32:0,ROLI Piano ROLI Piano MIDI 1,211,43,0
2494.383368,32:0,ROLI Piano ROLI Piano MIDI 1,235,90,62
2494.386424,32:0,ROLI Piano ROLI Piano MIDI 1,219,92,0
2494.389631,32:0,ROLI Piano ROLI Piano MIDI 1,235,85,62
2494.396562,32:0,ROLI Piano ROLI Piano MIDI 1,211,45,0
2494.407575,32:0,ROLI Piano ROLI Piano MIDI 1,235,3,63
2494.410464,32:0,ROLI Piano ROLI Piano MIDI 1,211,46,0
2494.413560,32:0,ROLI Piano ROLI Piano MIDI 1,235,69,63
2494.414575,32:0,ROLI Piano ROLI Piano MIDI 1,219,100,0
2494.419581,32:0,ROLI Piano ROLI Piano MIDI 1,235,0,64
2494.428466,32:0,ROLI Piano ROLI Piano MIDI 1,219,109,0
2494.438425,32:0,ROLI Piano ROLI Piano MIDI 1,211,50,0
2494.442515,32:0,ROLI Piano ROLI Piano MIDI 1,219,124,0
2494.452523,32:0,ROLI Piano ROLI Piano MIDI 1,211,55,0
2494.456473,32:0,ROLI Piano ROLI Piano MIDI 1,219,127,0
2494.466493,32:0,ROLI Piano ROLI Piano MIDI 1,211,58,0
2494.526547,32:0,ROLI Piano ROLI Piano MIDI 1,219,117,0
2494.527340,32:0,ROLI Piano ROLI Piano MIDI 1,235,43,63
2494.533479,32:0,ROLI Piano ROLI Piano MIDI 1,235,85,62
2494.540465,32:0,ROLI Piano ROLI Piano MIDI 1,219,94,0
2494.554468,32:0,ROLI Piano ROLI Piano MIDI 1,219,82,0
2494.568442,32:0,ROLI Piano ROLI Piano MIDI 1,219,79,0
2494.578453,32:0,ROLI Piano ROLI Piano MIDI 1,211,57,0
2494.582603,32:0,ROLI Piano ROLI Piano MIDI 1,219,81,0
2494.592577,32:0,ROLI Piano ROLI Piano MIDI 1,211,55,0
2494.596522,32:0,ROLI Piano ROLI Piano MIDI 1,219,82,0
2494.605492,32:0,ROLI Piano ROLI Piano MIDI 1,235,0,63
2494.606327,32:0,ROLI Piano ROLI Piano MIDI 1,211,41,0
2494.610521,32:0,ROLI Piano ROLI Piano MIDI 1,219,73,0
2494.611364,32:0,ROLI Piano ROLI Piano MIDI 1,235,41,63
2494.617470,32:0,ROLI Piano ROLI Piano MIDI 1,235,108,63
2494.620532,32:0,ROLI Piano ROLI Piano MIDI 1,211,3,0
2494.623496,32:0,ROLI Piano ROLI Piano MIDI 1,235,0,64
2494.624335,32:0,ROLI Piano ROLI Piano MIDI 1,219,31,0
2494.634498,32:0,ROLI Piano ROLI Piano MIDI 1,211,0,0
2494.638555,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2494.672476,32:0,ROLI Piano ROLI Piano MIDI 1,139,83,1
2494.740515,32:0,ROLI Piano ROLI Piano MIDI 1,131,60,1
2494.830543,32:0,ROLI Piano ROLI Piano MIDI 1,156,86,64
2494.833543,32:0,ROLI Piano ROLI Piano MIDI 1,237,0,64
2494.833549,32:0,ROLI Piano ROLI Piano MIDI 1,157,62,62
2494.854481,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2494.854487,32:0,ROLI Piano ROLI Piano MIDI 1,158,84,90
2494.897571,32:0,ROLI Piano ROLI Piano MIDI 1,140,86,8
2494.945481,32:0,ROLI Piano ROLI Piano MIDI 1,221,6,0
2494.959572,32:0,ROLI Piano ROLI Piano MIDI 1,221,11,0
2494.973473,32:0,ROLI Piano ROLI Piano MIDI 1,221,16,0
2494.987520,32:0,ROLI Piano ROLI Piano MIDI 1,221,22,0
2494.996576,32:0,ROLI Piano ROLI Piano MIDI 1,222,57,0
2495.001514,32:0,ROLI Piano ROLI Piano MIDI 1,221,21,0
2495.010437,32:0,ROLI Piano ROLI Piano MIDI 1,222,86,0
2495.015653,32:0,ROLI Piano ROLI Piano MIDI 1,221,16,0
2495.024626,32:0,ROLI Piano ROLI Piano MIDI 1,222,101,0
2495.029612,32:0,ROLI Piano ROLI Piano MIDI 1,221,13,0
2495.038629,32:0,ROLI Piano ROLI Piano MIDI 1,222,106,0
2495.039549,32:0,ROLI Piano ROLI Piano MIDI 1,238,114,63
2495.043629,32:0,ROLI Piano ROLI Piano MIDI 1,221,14,0
2495.045483,32:0,ROLI Piano ROLI Piano MIDI 1,238,65,63
2495.051633,32:0,ROLI Piano ROLI Piano MIDI 1,238,26,63
2495.052393,32:0,ROLI Piano ROLI Piano MIDI 1,222,98,0
2495.057664,32:0,ROLI Piano ROLI Piano MIDI 1,221,20,0
2495.057670,32:0,ROLI Piano ROLI Piano MIDI 1,238,9,63
2495.063648,32:0,ROLI Piano ROLI Piano MIDI 1,238,42,63
2495.066530,32:0,ROLI Piano ROLI Piano MIDI 1,222,74,0
2495.069673,32:0,ROLI Piano ROLI Piano MIDI 1,238,87,63
2495.071615,32:0,ROLI Piano ROLI Piano MIDI 1,221,21,0
2495.075449,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2495.080637,32:0,ROLI Piano ROLI Piano MIDI 1,222,51,0
2495.085592,32:0,ROLI Piano ROLI Piano MIDI 1,221,23,0
2495.094632,32:0,ROLI Piano ROLI Piano MIDI 1,222,24,0
2495.099603,32:0,ROLI Piano ROLI Piano MIDI 1,221,30,0
