t,status,d1,d2,src
30296.0780,219,20,0,0
30296.0928,219,17,0,0
30296.1155,219,16,0,0
30296.1155,219,17,0,0
30296.1531,219,15,0,0
30296.1531,219,14,0,0
30296.2131,219,13,0,0
30296.2131,219,12,0,0
30296.2354,219,9,0,0
30296.2354,219,5,0,0
30296.2658,219,2,0,0
30296.2658,219,0,0,0
30296.2658,219,1,0,0
30296.3030,219,0,0,0
30296.3254,219,6,0,0
30296.3254,219,13,0,0
30296.3402,219,14,0,0
30296.3779,219,16,0,0
30296.3779,235,15,64,0
30296.3779,235,42,64,0
30296.3779,219,20,0,0
30296.3779,235,74,64,0
30296.3779,235,103,64,0
30296.3779,219,21,0,0
30296.3929,235,11,65,0
30296.3929,235,42,65,0
30296.3929,219,23,0,0
30296.4080,219,29,0,0
30296.4314,219,36,0,0
30296.4454,219,41,0,0
30296.4454,219,36,0,0
30296.4454,219,34,0,0
30296.4754,219,33,0,0
30296.4980,219,36,0,0
30296.4980,219,41,0,0
30296.5355,219,47,0,0
30296.5355,219,52,0,0
30296.5355,219,55,0,0
30296.5503,219,53,0,0
30296.5654,219,51,0,0
30296.5654,219,46,0,0
30296.5955,219,41,0,0
30296.5955,219,38,0,0
30296.6104,219,36,0,0
30296.6406,219,34,0,0
30296.6406,219,32,0,0
30296.6406,219,28,0,0
30296.6631,219,22,0,0
30296.6631,219,14,0,0
30296.7006,219,5,0,0
30296.7079,219,0,0,0
30296.7530,139,69,1,0
30297.1732,158,67,1,0
30297.3382,235,0,64,0
30297.3530,238,4,64,0
30297.3530,238,17,64,0
30297.3604,238,37,64,0
30297.3604,238,53,64,0
30297.3604,238,67,64,0
30297.3604,238,75,64,0
30297.3604,238,81,64,0
30297.3605,238,72,64,0
30297.3605,238,81,64,0
30297.3832,238,87,64,0
30297.3832,238,88,64,0
30297.3832,238,86,64,0
30297.3832,238,91,64,0
30297.3832,238,101,64,0
30297.3979,238,105,64,0
30297.3980,238,110,64,0
30297.3980,238,112,64,0
30297.4130,238,113,64,0
30297.4130,238,117,64,0
30297.4130,238,121,64,0
30297.4430,238,122,64,0
30297.4430,238,127,64,0
30297.4430,222,5,0,0
30297.4430,238,125,64,0
30297.4430,238,124,64,0
30297.4430,222,12,0,0
30297.4431,238,2,65,0
30297.4504,238,126,64,0
30297.4504,222,19,0,0
30297.4504,238,123,64,0
30297.4654,238,127,64,0
30297.4654,222,24,0,0
30297.4654,238,122,64,0
30297.4654,238,115,64,0
30297.4877,222,26,0,0
30297.4877,238,110,64,0
30297.4877,238,105,64,0
30297.4877,222,27,0,0
30297.4877,238,96,64,0
30297.4877,238,98,64,0
30297.5029,222,25,0,0
30297.5029,238,90,64,0
30297.5029,238,79,64,0
30297.5029,222,24,0,0
30297.5179,238,72,64,0
30297.5179,238,75,64,0
30297.5179,222,23,0,0
30297.5405,238,67,64,0
30297.5405,238,60,64,0
30297.5405,238,50,64,0
30297.5405,222,21,0,0
30297.5405,238,42,64,0
30297.5405,238,35,64,0
30297.5554,222,16,0,0
30297.5554,238,27,64,0
30297.5554,238,24,64,0
30297.5705,222,9,0,0
30297.5705,238,12,64,0
30297.5705,238,7,64,0
30297.5705,238,5,64,0
30297.5705,222,0,0,0
30297.5779,238,7,64,0
30297.5779,238,6,64,0
30297.6080,238,0,64,0
30297.7807,142,67,1,0
30298.0807,155,69,34,0
30298.2008,219,1,0,0
30298.2008,235,24,64,0
30298.2008,235,69,64,0
30298.2080,219,4,0,0
30298.2080,235,125,64,0
30298.2080,235,42,65,0
30298.2080,219,0,0,0
30298.2456,219,1,0,0
30298.2530,219,4,0,0
30298.2530,219,6,0,0
30298.2530,219,12,0,0
30298.2757,219,25,0,0
30298.2757,219,39,0,0
30298.2981,235,29,65,0
30298.2981,219,52,0,0
30298.2981,235,8,65,0
30298.2981,235,115,64,0
30298.2981,219,60,0,0
30298.2981,235,97,64,0
30298.3130,235,80,64,0
30298.3130,235,65,64,0
30298.3130,219,64,0,0
30298.3130,235,49,64,0
30298.3283,235,34,64,0
30298.3283,219,60,0,0
30298.3283,235,22,64,0
30298.3283,235,15,64,0
30298.3505,219,54,0,0
30298.3505,235,17,64,0
30298.3505,235,33,64,0
30298.3505,219,47,0,0
30298.3505,235,55,64,0
30298.3505,235,81,64,0
30298.3654,219,42,0,0
30298.3654,235,106,64,0
30298.3730,235,2,65,0
30298.3730,235,25,65,0
30298.3730,219,39,0,0
30298.3730,235,42,65,0
30298.3730,219,38,0,0
30298.4106,219,39,0,0
30298.4106,219,40,0,0
30298.4180,219,42,0,0
30298.4557,219,43,0,0
30298.4705,219,42,0,0
30298.4855,219,40,0,0
30298.5080,219,39,0,0
30298.5080,219,38,0,0
30298.5080,219,36,0,0
30298.5314,219,34,0,0
30298.5606,219,31,0,0
30298.5606,219,27,0,0
30298.5606,219,22,0,0
30298.5830,219,15,0,0
30298.5830,235,26,65,0
30298.5830,235,125,64,0
30298.5980,219,7,0,0
30298.5980,235,93,64,0
30298.5980,235,57,64,0
30298.5980,219,0,0,0
30298.6205,235,22,64,0
30298.6205,235,0,64,0
30298.6506,235,125,63,0
30298.6506,235,73,63,0
30298.6506,235,29,63,0
30298.6731,219,4,0,0
30298.6731,235,116,62,0
30298.6731,235,85,62,0
30298.6731,219,8,0,0
30298.6956,219,10,0,0
30298.7255,219,9,0,0
30298.7255,219,5,0,0
30298.7255,235,116,62,0
30298.7255,235,48,63,0
30298.7255,219,0,0,0
30298.7404,235,105,63,0
30298.7404,235,0,64,0
30298.7780,235,40,64,0
30298.7780,235,107,64,0
30298.7780,235,41,65,0
30298.7780,235,42,65,0
30298.8381,235,23,65,0
30298.8381,235,124,64,0
30298.8381,235,83,64,0
30298.8456,235,42,64,0
30298.8456,235,3,64,0
30298.8456,235,0,64,0
30298.8906,235,112,63,0
30298.8906,235,45,63,0
30298.8906,235,113,62,0
30298.8979,219,4,0,0
30298.8979,235,85,62,0
30298.9132,219,14,0,0
30298.9132,219,28,0,0
30298.9431,219,30,0,0
30298.9431,219,21,0,0
30298.9579,219,15,0,0
30298.9654,219,16,0,0
30298.9880,219,21,0,0
30298.9880,219,28,0,0
30298.9880,219,35,0,0
30299.0106,235,16,63,0
30299.0179,219,17,0,0
30299.0180,235,90,63,0
30299.0180,235,0,64,0
30299.0180,219,1,0,0
30299.0481,219,0,0,0
30299.0481,235,10,64,0
30299.0481,235,85,64,0
30299.0481,235,110,64,0
30299.0481,235,124,64,0
30299.0555,235,42,65,0
30299.1235,235,109,64,0
30299.1235,235,44,64,0
30299.1235,235,9,64,0
30299.1532,235,0,64,0
30299.1680,219,15,0,0
30299.1680,235,118,63,0
30299.1754,219,26,0,0
30299.1754,235,48,63,0
30299.1754,235,106,62,0
30299.1754,235,85,62,0
30299.1754,219,27,0,0
30299.2054,219,32,0,0
30299.2054,219,37,0,0
30299.2205,219,23,0,0
30299.2355,219,19,0,0
30299.2580,219,24,0,0
30299.2580,219,28,0,0
30299.2580,219,29,0,0
30299.2805,219,27,0,0
30299.2805,219,31,0,0
30299.3107,235,109,62,0
30299.3107,219,45,0,0
30299.3107,235,48,63,0
30299.3107,235,0,64,0
30299.3107,219,22,0,0
30299.3107,219,9,0,0
30299.3257,235,18,64,0
30299.3257,219,0,0,0
30299.3257,235,98,64,0
30299.3257,235,17,65,0
30299.3554,235,37,65,0
30299.3554,235,42,65,0
30299.3931,139,69,1,0
30299.6632,145,71,51,0
30299.7907,235,0,64,0
30299.7982,209,7,0,0
30299.7982,209,16,0,0
30299.7982,209,20,0,0
30299.8130,209,25,0,0
30299.8432,209,20,0,0
30299.8432,209,26,0,0
30299.8432,209,18,0,0
30299.8580,209,5,0,0
30299.8580,225,57,64,0
30299.8580,225,125,64,0
30299.8580,209,0,0,0
30299.8730,225,42,65,0
30299.9933,209,10,0,0
30299.9933,225,32,65,0
30299.9933,225,101,64,0
30299.9933,209,34,0,0
30299.9933,225,25,64,0
30299.9933,225,0,64,0
30300.0080,209,50,0,0
30300.0080,209,58,0,0
30300.0232,209,62,0,0
30300.0232,209,63,0,0
30300.0607,209,67,0,0
30300.0607,225,112,63,0
30300.0607,209,65,0,0
30300.0607,225,83,63,0
30300.0607,225,66,63,0
30300.0607,225,53,63,0
30300.0680,209,62,0,0
30300.0680,225,42,63,0
30300.0680,225,50,63,0
30300.0831,209,64,0,0
30300.0831,225,53,63,0
30300.0831,225,65,63,0
30300.0831,209,66,0,0
30300.1056,225,80,63,0
30300.1056,225,116,63,0
30300.1056,209,63,0,0
30300.1056,225,0,64,0
30300.1056,209,61,0,0
30300.1205,209,60,0,0
30300.1356,209,53,0,0
30300.1579,209,36,0,0
30300.1579,225,31,64,0
30300.1579,225,114,64,0
30300.1579,209,23,0,0
30300.1579,225,42,65,0
30300.1579,209,13,0,0
30300.1806,209,0,0,0
30300.2783,209,15,0,0
30300.2783,225,36,65,0
30300.2783,209,37,0,0
30300.2931,225,102,64,0
30300.3156,225,47,64,0
30300.3156,209,56,0,0
30300.3156,225,1,64,0
30300.3156,225,0,64,0
30300.3156,209,65,0,0
30300.3156,209,69,0,0
30300.3457,209,68,0,0
30300.3457,209,69,0,0
30300.3682,225,94,63,0
30300.3682,225,53,63,0
30300.3682,209,63,0,0
30300.3682,225,32,63,0
30300.3682,225,9,63,0
30300.3682,209,55,0,0
30300.3682,225,7,63,0
30300.3832,225,126,62,0
30300.3832,209,48,0,0
30300.3832,225,5,63,0
30300.3832,225,20,63,0
30300.3982,225,30,63,0
30300.3982,209,43,0,0
30300.3982,225,52,63,0
30300.3982,225,77,63,0
30300.4206,209,39,0,0
30300.4206,225,110,63,0
30300.4206,225,0,64,0
30300.4206,209,35,0,0
30300.4356,209,32,0,0
30300.4357,209,29,0,0
30300.4506,209,16,0,0
30300.4806,209,0,0,0
30300.5031,129,71,1,0
30300.7433,152,72,47,0
30300.9233,232,32,64,0
30300.9233,232,78,64,0
30300.9233,232,110,64,0
30300.9381,232,37,65,0
30300.9608,232,42,65,0
30301.0433,216,15,0,0
30301.0433,232,19,65,0
30301.0433,232,122,64,0
30301.0733,216,36,0,0
30301.0733,232,98,64,0
30301.0733,232,69,64,0
30301.0733,216,54,0,0
30301.0805,232,33,64,0
30301.0805,232,10,64,0
30301.0805,216,63,0,0
30301.0805,232,0,64,0
30301.0805,216,65,0,0
30301.1256,216,66,0,0
30301.1256,216,65,0,0
30301.1407,232,11,64,0
30301.1407,232,22,64,0
30301.1407,216,63,0,0
30301.1407,232,39,64,0
30301.1556,232,53,64,0
30301.1556,216,60,0,0
30301.1556,232,67,64,0
30301.1556,232,82,64,0
30301.1781,216,55,0,0
30301.1781,232,99,64,0
30301.1781,232,116,64,0
30301.1781,216,50,0,0
30301.1781,232,127,64,0
30301.1781,232,10,65,0
30301.1781,216,45,0,0
30301.1781,232,16,65,0
30301.1931,232,20,65,0
30301.2005,232,24,65,0
30301.2005,216,40,0,0
30301.2005,232,30,65,0
30301.2005,232,34,65,0
30301.2005,216,36,0,0
30301.2005,232,37,65,0
30301.2317,232,38,65,0
30301.2317,216,33,0,0
30301.2317,232,40,65,0
30301.2317,232,39,65,0
30301.2317,232,41,65,0
30301.2317,232,39,65,0
30301.2531,232,38,65,0
30301.2531,232,35,65,0
30301.2531,216,32,0,0
30301.2531,232,33,65,0
30301.2753,232,30,65,0
30301.2753,216,30,0,0
30301.2753,232,25,65,0
30301.2753,232,21,65,0
30301.2753,216,27,0,0
30301.2753,232,15,65,0
30301.2753,232,10,65,0
30301.2904,216,21,0,0
30301.2904,232,9,65,0
30301.2904,232,12,65,0
30301.2980,216,9,0,0
30301.2980,232,127,64,0
30301.2980,232,115,64,0
30301.2980,232,97,64,0
30301.3131,216,0,0,0
30301.3131,232,80,64,0
30301.3131,232,38,64,0
30301.3356,232,0,64,0
30301.3430,136,72,1,0
30301.5608,153,74,72,0
30301.8318,137,74,1,0
30301.9209,155,69,49,0
30302.1458,139,69,1,0
30302.3258,155,69,52,0
30302.5057,139,69,1,0
30302.6634,156,77,59,0
30302.7833,220,1,0,0
30302.8133,220,0,0,0
30303.0008,140,77,1,0
30303.0534,148,76,24,0
30303.3835,153,74,33,0
30303.3835,132,76,1,0
30303.6908,137,74,1,0
30303.7584,155,69,1,0
30303.9984,139,69,1,0
30304.1484,151,41,83,0
30304.3659,215,1,0,0
30304.4335,215,0,0,0
30304.4407,215,1,0,0
30304.4407,215,0,0,0
30304.5083,215,1,0,0
30304.5083,215,3,0,0
30304.5384,215,5,0,0
30304.5683,215,3,0,0
30304.5683,215,2,0,0
30304.5984,215,1,0,0
30304.6204,215,0,0,0
30304.9210,135,41,1,0
30305.2508,153,74,62,0
30305.2734,152,72,21,0
30305.3784,136,72,1,0
30305.4083,137,74,1,0
30305.5659,155,69,61,0
30305.5734,153,74,53,0
30305.7459,139,69,1,0
30305.8360,137,74,1,0
30305.9109,157,48,61,0
30305.9259,151,41,18,0
30305.9408,159,45,40,0
30306.0835,237,127,63,0
30306.0835,237,108,63,0
30306.0983,237,103,63,0
30306.0983,237,101,63,0
30306.1285,237,97,63,0
30306.1285,237,91,63,0
30306.1285,237,84,63,0
30306.1285,237,75,63,0
30306.1434,237,71,63,0
30306.1434,237,72,63,0
30306.1883,141,48,1,0
30306.2183,143,45,1,0
30306.3084,135,41,1,0
30306.3759,155,69,65,0
30306.3759,153,74,37,0
30306.3909,151,41,1,0
30306.5485,237,0,64,0
30306.5633,217,1,0,0
30306.5633,217,0,0,0
30306.5784,135,41,1,0
30306.6007,139,69,1,0
30306.7659,137,74,1,0
30306.8635,151,41,27,0
30306.8635,157,48,38,0
30307.0435,141,48,1,0
30307.2383,157,48,1,0
30307.2835,159,45,1,0
30307.2983,145,43,1,0
30307.3294,153,74,38,0
30307.4185,223,4,0,0
30307.4334,141,48,1,0
30307.4556,223,10,0,0
30307.4556,223,19,0,0
30307.4783,223,23,0,0
30307.4786,135,41,1,0
30307.4932,223,18,0,0
30307.5234,223,13,0,0
30307.5234,223,9,0,0
30307.5235,129,43,1,0
30307.5457,223,8,0,0
30307.5682,152,72,29,0
30307.5758,223,10,0,0
30307.5758,223,13,0,0
30307.5758,223,15,0,0
30307.6055,223,14,0,0
30307.6208,137,74,1,0
30307.6355,223,10,0,0
30307.6355,223,8,0,0
30307.6507,223,6,0,0
30307.6731,223,4,0,0
30307.6731,223,0,0,0
30307.7334,216,2,0,0
30307.7334,216,10,0,0
30307.7483,216,9,0,0
30307.7633,216,3,0,0
30307.7783,146,47,45,0
30307.8158,143,45,16,0
30307.9058,151,41,1,0
30307.9510,156,77,12,0
30308.0560,136,72,1,0
30308.0707,216,0,0,0
30308.0783,215,8,0,0
30308.1084,215,0,0,0
30308.1085,130,47,1,0
30308.1685,145,43,1,0
30308.1759,159,45,6,0
30308.1832,140,77,1,0
30308.1983,153,74,1,0
30308.3186,231,126,63,0
30308.3186,231,110,63,0
30308.3186,217,3,0,0
30308.3186,231,104,63,0
30308.3485,217,10,0,0
30308.3710,217,11,0,0
30308.3710,223,6,0,0
30308.4162,223,7,0,0
30308.4162,217,12,0,0
30308.4233,223,5,0,0
30308.4233,217,14,0,0
30308.4458,223,3,0,0
30308.4458,217,16,0,0
30308.4608,135,41,1,0
30308.4758,223,5,0,0
30308.4758,231,0,64,0
30308.4758,217,17,0,0
30308.4758,223,6,0,0
30308.4758,217,14,0,0
30308.4983,223,4,0,0
30308.4983,217,10,0,0
30308.5293,223,3,0,0
30308.5293,217,7,0,0
30308.5293,223,1,0,0
30308.5293,217,9,0,0
30308.5508,217,7,0,0
30308.5808,217,8,0,0
30308.5959,223,2,0,0
30308.5959,217,5,0,0
30308.6183,223,3,0,0
30308.6183,217,1,0,0
30308.6405,223,1,0,0
30308.6405,217,0,0,0
30308.6405,223,0,0,0
30308.6556,129,43,1,0
30308.9261,143,45,1,0
30308.9409,137,74,1,0
30310.0811,155,69,92,0
30310.1560,139,69,1,0
30310.4111,155,69,77,0
30310.5011,139,69,1,0
30310.7636,155,69,56,0
30310.9136,139,69,1,0
30311.0037,156,64,67,0
30311.1461,140,64,1,0
30311.3411,151,41,84,0
30311.6786,135,41,1,0
30311.6859,152,62,27,0
30311.9186,136,62,1,0
30312.1136,145,43,29,0
30312.2862,225,114,63,0
30312.2862,225,112,63,0
30312.2862,225,111,63,0
30312.3012,159,45,1,0
30312.3085,225,106,63,0
30312.3085,225,111,63,0
30312.3085,225,101,63,0
30312.3085,225,104,63,0
30312.3085,225,111,63,0
30312.3251,225,110,63,0
30312.3251,225,105,63,0
30312.3687,129,43,1,0
30312.4211,225,0,64,0
30312.4362,223,3,0,0
30312.4362,223,6,0,0
30312.4362,223,4,0,0
30312.4660,223,3,0,0
30312.4734,223,4,0,0
30312.4734,223,0,0,0
30312.5346,223,3,0,0
30312.5409,223,0,0,0
30312.6312,146,47,43,0
30312.6607,143,45,18,0
30312.7586,154,65,51,0
30312.8487,138,65,1,0
30312.8712,210,2,0,0
30312.8937,210,3,0,0
30312.8937,210,2,0,0
30312.9235,210,0,0,0
30312.9610,210,1,0,0
30312.9610,210,2,0,0
30312.9837,210,3,0,0
30313.0060,210,2,0,0
30313.0060,210,1,0,0
30313.0060,210,0,0,0
30313.0661,156,64,73,0
30313.1411,140,64,1,0
30313.1861,226,127,63,0
30313.1862,226,125,63,0
30313.1862,226,120,63,0
30313.2085,226,118,63,0
30313.2610,130,47,1,0
30313.4187,157,50,28,0
30313.5987,141,50,10,0
30313.6887,157,50,87,0
30313.8238,141,50,11,0
30314.0112,151,41,27,0
30314.0345,145,43,3,0
30314.0345,146,60,54,0
30314.1613,129,43,1,0
30314.1613,130,60,1,0
30314.1760,135,41,5,0
30314.3346,159,45,77,0
30314.4087,146,60,51,0
30314.5812,130,60,1,0
30314.5885,143,45,1,0
30314.7237,152,62,42,0
30314.8587,136,62,1,0
30315.2038,152,62,59,0
30315.3012,136,62,1,0
30315.5189,154,65,56,0
30315.6685,138,65,1,0
30315.7888,154,65,32,0
30315.9088,138,65,1,0
30316.0297,151,41,85,0
30316.1938,159,45,26,0
30316.2688,135,41,2,0
30316.4038,145,47,46,0
30316.4262,143,45,18,0
30316.5014,152,62,52,0
30316.6513,129,47,1,0
30316.6812,136,62,1,0
30316.7347,154,65,87,0
30316.9063,138,65,1,0
30316.9738,151,41,49,0
30317.1014,226,0,64,0
30317.1163,215,6,0,0
30317.1163,215,13,0,0
30317.1163,215,18,0,0
30317.1163,215,21,0,0
30317.1462,215,23,0,0
30317.1462,215,20,0,0
30317.1462,215,21,0,0
30317.1686,215,28,0,0
30317.1837,215,36,0,0
30317.1837,215,38,0,0
30317.2063,152,48,62,0
30317.2210,215,33,0,0
30317.2210,215,25,0,0
30317.2210,215,23,0,0
30317.2512,215,18,0,0
30317.2512,215,0,0,0
30317.3413,146,60,67,0
30317.3414,135,41,1,0
30317.4463,136,48,6,0
30317.5298,147,62,47,0
30317.5889,130,60,5,0
30317.7839,159,45,10,0
30317.7911,131,62,1,0
30317.9713,156,64,66,0
30317.9937,143,45,9,0
30318.0011,151,41,27,0
30318.2639,152,43,7,0
30318.3464,135,41,1,0
30318.3464,140,64,1,0
30318.3611,159,45,62,0
30318.4061,136,43,1,0
30318.5189,146,60,96,0
30318.8189,143,45,1,0
30318.8788,130,60,1,0
30319.0589,147,62,96,0
30319.1489,131,62,1,0
30319.3064,156,64,58,0
30319.3889,140,64,1,0
30319.4711,159,45,25,0
30319.6739,143,45,12,0
30319.7189,151,41,45,0
30319.8613,155,69,50,0
30320.2515,235,123,63,0
30320.2515,235,121,63,0
30320.2515,235,105,63,0
30320.2515,219,12,0,0
30320.2515,235,77,63,0
30320.2587,235,46,63,0
30320.2587,235,31,63,0
30320.2739,235,24,63,0
30320.2739,235,29,63,0
30320.2739,219,0,0,0
30320.2962,235,53,63,0
30320.2963,235,100,63,0
30320.2963,219,3,0,0
30320.2963,235,0,64,0
30320.3113,219,7,0,0
30320.3262,219,16,0,0
30320.3262,235,70,64,0
30320.3488,219,29,0,0
30320.3488,235,1,65,0
30320.3488,235,6,65,0
30320.3488,235,38,65,0
30320.3488,219,5,0,0
30320.3488,235,42,65,0
30320.3635,219,8,0,0
30320.3787,219,29,0,0
30320.3787,235,1,65,0
30320.4013,235,30,64,0
30320.4013,219,30,0,0
30320.4013,235,0,64,0
30320.4013,219,24,0,0
30320.4237,219,31,0,0
30320.4237,235,78,63,0
30320.4237,235,22,63,0
30320.4312,235,107,62,0
30320.4312,219,46,0,0
30320.4312,235,85,62,0
30320.4613,219,48,0,0
30320.4613,219,53,0,0
30320.4762,219,46,0,0
30320.4912,219,55,0,0
30320.4912,235,112,62,0
30320.4912,235,55,63,0
30320.5137,219,66,0,0
30320.5137,235,118,63,0
30320.5138,235,0,64,0
30320.5297,219,69,0,0
30320.5297,219,66,0,0
30320.5437,235,63,64,0
30320.5437,219,48,0,0
30320.5437,235,119,64,0
30320.5662,235,42,65,0
30320.5663,219,23,0,0
30320.5663,235,33,65,0
30320.5663,219,2,0,0
30320.5812,235,119,64,0
30320.5812,235,63,64,0
30320.5886,219,0,0,0
30320.5886,235,0,64,0
30320.6264,235,83,63,0
30320.6264,235,7,63,0
30320.6411,235,85,62,0
30320.6411,219,22,0,0
30320.6712,219,39,0,0
30320.6862,219,35,0,0
30320.7012,219,51,0,0
30320.7012,235,16,63,0
30320.7237,219,58,0,0
30320.7237,235,84,63,0
30320.7237,235,0,64,0
30320.7237,219,27,0,0
30320.7463,219,0,0,0
30320.7463,235,1,64,0
30320.7612,235,54,64,0
30320.7612,235,67,64,0
30320.7837,235,60,64,0
30320.7911,235,28,64,0
30320.7911,235,0,64,0
30320.7911,219,6,0,0
30320.8137,235,92,63,0
30320.8137,219,17,0,0
30320.8137,235,108,62,0
30320.8364,235,85,62,0
30320.8364,219,16,0,0
30320.8364,219,0,0,0
30320.9040,235,111,62,0
30320.9112,235,18,63,0
30320.9112,235,51,63,0
30320.9112,235,81,63,0
30320.9412,235,113,63,0
30320.9412,231,124,63,0
30320.9487,139,69,1,0
30321.0014,135,41,1,0
30321.2040,159,45,75,0
30321.2715,154,65,1,0
30321.3614,138,65,1,0
30321.4365,143,45,1,0
30321.5414,154,65,1,0
30321.6089,156,64,58,0
30321.6464,138,65,1,0
30321.7665,145,47,38,0
30321.8349,140,64,1,0
30321.8350,151,41,79,0
30321.9240,129,47,1,0
30322.1190,146,60,76,0
30322.1640,155,69,1,0
30322.3215,231,94,63,0
30322.3215,231,74,63,0
30322.3215,235,0,64,0
30322.3215,231,0,64,0
30322.3661,235,22,64,0
30322.3661,235,73,64,0
30322.3661,235,1,65,0
30322.3661,235,42,65,0
30322.3662,235,35,65,0
30322.3662,235,22,65,0
30322.3813,235,99,64,0
30322.3813,235,8,64,0
30322.3813,235,0,64,0
30322.4036,226,111,63,0
30322.4036,226,100,63,0
30322.4264,226,102,63,0
30322.4264,226,107,63,0
30322.4264,235,100,63,0
30322.4264,226,103,63,0
30322.4264,235,66,63,0
30322.4264,210,11,0,0
30322.4264,226,105,63,0
30322.4413,235,42,63,0
30322.4413,226,107,63,0
30322.4413,235,28,63,0
30322.4487,210,24,0,0
30322.4487,226,109,63,0
30322.4487,235,23,63,0
30322.4487,226,116,63,0
30322.4487,235,31,63,0
30322.4789,226,0,64,0
30322.4789,210,25,0,0
30322.4789,235,63,63,0
30322.4789,235,124,63,0
30322.4789,235,0,64,0
30322.4789,210,20,0,0
30322.5013,210,0,0,0
30322.5387,235,8,64,0
30322.5387,235,3,64,0
30322.5387,235,0,64,0
30322.5913,235,108,63,0
30322.5913,226,121,63,0
30322.5913,235,57,63,0
30322.5913,226,110,63,0
30322.5913,235,7,63,0
30322.5913,210,15,0,0
30322.6063,226,99,63,0
30322.6063,235,101,62,0
30322.6063,226,89,63,0
30322.6063,235,85,62,0
30322.6212,226,85,63,0
30322.6212,226,86,63,0
30322.6212,235,91,62,0
30322.6514,226,109,63,0
30322.6514,235,11,63,0
30322.6514,210,19,0,0
30322.6514,226,0,64,0
30322.6514,235,79,63,0
30322.6514,235,0,64,0
30322.6514,210,0,0,0
30322.7565,226,105,63,0
30322.7565,226,109,63,0
30322.7565,235,99,63,0
30322.7565,226,104,63,0
30322.7565,235,57,63,0
30322.7712,226,106,63,0
30322.7712,235,19,63,0
30322.7712,210,19,0,0
30322.7712,226,116,63,0
30322.7712,235,4,63,0
30322.7787,226,111,63,0
30322.7787,235,123,62,0
30322.7787,226,115,63,0
30322.7787,235,125,62,0
30322.7787,210,25,0,0
30322.8089,226,125,63,0
30322.8089,235,18,63,0
30322.8089,226,0,64,0
30322.8089,235,51,63,0
30322.8089,210,24,0,0
30322.8089,235,100,63,0
30322.8089,235,0,64,0
30322.8237,210,0,0,0
30322.9140,139,69,1,0
30322.9364,231,109,63,0
30322.9588,130,60,1,0
30322.9964,135,41,1,0
30323.2440,156,64,65,0
30323.5141,231,0,64,0
30323.5290,236,5,64,0
30323.6716,236,0,64,0
30323.7087,220,31,0,0
30323.7087,220,90,0,0
30323.7087,220,113,0,0
30323.7324,220,123,0,0
30323.7389,220,127,0,0
30323.8739,220,123,0,0
30323.8813,220,111,0,0
30323.8813,220,94,0,0
30323.8813,220,63,0,0
30323.9041,220,19,0,0
30323.9264,220,0,0,0
30323.9264,236,29,64,0
30323.9264,236,59,64,0
30323.9264,236,72,64,0
30323.9639,140,64,1,0
30324.0465,156,64,23,0
30324.1966,236,0,64,0
30324.2038,220,1,0,0
30324.2187,220,0,0,0
30324.3166,236,12,64,0
30324.3166,236,29,64,0
30324.3166,236,46,64,0
30324.4590,236,0,64,0
30324.4738,220,38,0,0
30324.4738,220,115,0,0
30324.5039,220,127,0,0
30324.6691,220,124,0,0
30324.6691,220,111,0,0
30324.6691,220,89,0,0
30324.6914,220,57,0,0
30324.6914,220,20,0,0
30324.7289,220,0,0,0
30324.7440,236,8,64,0
30324.7440,236,11,64,0
30324.8415,236,0,64,0
30324.8865,220,56,0,0
30324.8865,220,121,0,0
30324.8938,220,127,0,0
30325.1265,220,112,0,0
30325.1491,220,89,0,0
30325.1491,220,55,0,0
30325.1640,220,13,0,0
30325.1640,220,0,0,0
30325.2841,220,15,0,0
30325.3141,220,92,0,0
30325.3141,220,127,0,0
30325.5241,220,126,0,0
30325.5241,220,109,0,0
30325.5391,220,86,0,0
30325.5391,220,51,0,0
30325.5762,220,10,0,0
30325.5763,220,0,0,0
30325.6291,236,3,64,0
30325.6291,236,9,64,0
30325.6291,236,14,64,0
30325.6291,236,11,64,0
30325.6291,236,7,64,0
30325.6363,236,10,64,0
30325.6363,236,4,64,0
30325.6363,236,0,64,0
30325.6966,220,66,0,0
30325.6966,220,118,0,0
30325.7265,220,127,0,0
30325.8916,220,115,0,0
30325.8916,220,82,0,0
30325.8916,220,35,0,0
30325.9139,220,0,0,0
30325.9139,236,6,64,0
30325.9365,236,33,64,0
30325.9365,236,35,64,0
30326.0488,236,0,64,0
30326.0639,220,5,0,0
30326.0639,220,91,0,0
30326.0790,220,127,0,0
30326.2740,220,112,0,0
30326.2740,220,79,0,0
30326.2890,220,29,0,0
30326.2963,220,0,0,0
30326.2963,236,13,64,0
30326.3265,236,35,64,0
30326.3265,236,53,64,0
30326.4326,236,3,64,0
30326.4326,236,0,64,0
30326.4540,220,61,0,0
30326.4613,220,118,0,0
30326.4839,220,127,0,0
30326.6491,220,122,0,0
30326.6491,220,101,0,0
30326.6564,220,68,0,0
30326.6713,220,25,0,0
30326.6713,220,0,0,0
30326.7015,236,12,64,0
30326.7015,236,28,64,0
30326.7090,236,41,64,0
30326.8066,236,29,64,0
30326.8066,236,0,64,0
30326.8517,220,62,0,0
30326.8517,220,121,0,0
30326.8664,220,127,0,0
30327.0167,220,119,0,0
30327.0167,220,100,0,0
30327.0167,220,68,0,0
30327.0392,220,25,0,0
